"Country Code","Series Code","Time","Value"
"ABW","SH.MED.PHYS.ZS",2015,..
"ABW","SH.MED.PHYS.ZS",2014,..
"ABW","SH.MED.PHYS.ZS",2013,..
"ABW","SH.MED.PHYS.ZS",2012,..
"ABW","SH.MED.PHYS.ZS",2011,..
"ABW","SH.MED.PHYS.ZS",2010,..
"AFG","SH.MED.PHYS.ZS",2015,0.302
"AFG","SH.MED.PHYS.ZS",2014,0.315
"AFG","SH.MED.PHYS.ZS",2013,0.299
"AFG","SH.MED.PHYS.ZS",2012,0.253
"AFG","SH.MED.PHYS.ZS",2011,0.263
"AFG","SH.MED.PHYS.ZS",2010,0.247
"AGO","SH.MED.PHYS.ZS",2015,..
"AGO","SH.MED.PHYS.ZS",2014,..
"AGO","SH.MED.PHYS.ZS",2013,..
"AGO","SH.MED.PHYS.ZS",2012,..
"AGO","SH.MED.PHYS.ZS",2011,..
"AGO","SH.MED.PHYS.ZS",2010,..
"ALB","SH.MED.PHYS.ZS",2015,..
"ALB","SH.MED.PHYS.ZS",2014,..
"ALB","SH.MED.PHYS.ZS",2013,1.286
"ALB","SH.MED.PHYS.ZS",2012,1.283
"ALB","SH.MED.PHYS.ZS",2011,1.24
"ALB","SH.MED.PHYS.ZS",2010,1.254
"AND","SH.MED.PHYS.ZS",2015,3.69
"AND","SH.MED.PHYS.ZS",2014,..
"AND","SH.MED.PHYS.ZS",2013,..
"AND","SH.MED.PHYS.ZS",2012,..
"AND","SH.MED.PHYS.ZS",2011,..
"AND","SH.MED.PHYS.ZS",2010,4
"ARE","SH.MED.PHYS.ZS",2015,..
"ARE","SH.MED.PHYS.ZS",2014,1.558
"ARE","SH.MED.PHYS.ZS",2013,..
"ARE","SH.MED.PHYS.ZS",2012,..
"ARE","SH.MED.PHYS.ZS",2011,..
"ARE","SH.MED.PHYS.ZS",2010,1.531
"ARG","SH.MED.PHYS.ZS",2015,..
"ARG","SH.MED.PHYS.ZS",2014,..
"ARG","SH.MED.PHYS.ZS",2013,3.907
"ARG","SH.MED.PHYS.ZS",2012,..
"ARG","SH.MED.PHYS.ZS",2011,..
"ARG","SH.MED.PHYS.ZS",2010,3.21
"ARM","SH.MED.PHYS.ZS",2015,..
"ARM","SH.MED.PHYS.ZS",2014,2.803
"ARM","SH.MED.PHYS.ZS",2013,2.811
"ARM","SH.MED.PHYS.ZS",2012,2.805
"ARM","SH.MED.PHYS.ZS",2011,2.779
"ARM","SH.MED.PHYS.ZS",2010,2.759
"ASM","SH.MED.PHYS.ZS",2015,..
"ASM","SH.MED.PHYS.ZS",2014,..
"ASM","SH.MED.PHYS.ZS",2013,..
"ASM","SH.MED.PHYS.ZS",2012,..
"ASM","SH.MED.PHYS.ZS",2011,..
"ASM","SH.MED.PHYS.ZS",2010,..
"ATG","SH.MED.PHYS.ZS",2015,..
"ATG","SH.MED.PHYS.ZS",2014,..
"ATG","SH.MED.PHYS.ZS",2013,..
"ATG","SH.MED.PHYS.ZS",2012,..
"ATG","SH.MED.PHYS.ZS",2011,..
"ATG","SH.MED.PHYS.ZS",2010,..
"AUS","SH.MED.PHYS.ZS",2015,3.496
"AUS","SH.MED.PHYS.ZS",2014,3.44
"AUS","SH.MED.PHYS.ZS",2013,3.371
"AUS","SH.MED.PHYS.ZS",2012,3.285
